交易日期,变量1,变量2,变量3,变量4,变量5
2013/8/14,2100.137,2081.88,2068.452,2085.602,2072.595
2013/8/15,2081.88,2068.452,2085.602,2072.595,2072.961
2013/8/16,2068.452,2085.602,2072.595,2072.961,2067.124
2013/8/19,2085.602,2072.595,2072.961,2067.124,2057.458
2013/8/20,2072.595,2072.961,2067.124,2057.458,2096.474
2013/8/21,2072.961,2067.124,2057.458,2096.474,2103.567
2013/8/22,2067.124,2057.458,2096.474,2103.567,2101.301
2013/8/23,2057.458,2096.474,2103.567,2101.301,2097.227
2013/8/26,2096.474,2103.567,2101.301,2097.227,2098.382
2013/8/27,2103.567,2101.301,2097.227,2098.382,2098.448
2013/8/28,2101.301,2097.227,2098.382,2098.448,2123.112
2013/8/29,2097.227,2098.382,2098.448,2123.112,2127.618
2013/8/30,2098.382,2098.448,2123.112,2127.618,2122.43
2013/9/2,2098.448,2123.112,2127.618,2122.43,2139.993
2013/9/3,2123.112,2127.618,2122.43,2139.993,2212.516
2013/9/4,2127.618,2122.43,2139.993,2212.516,2237.984
2013/9/5,2122.43,2139.993,2212.516,2237.984,2241.268
2013/9/6,2139.993,2212.516,2237.984,2241.268,2255.605
2013/9/9,2212.516,2237.984,2241.268,2255.605,2236.217
2013/9/10,2237.984,2241.268,2255.605,2236.217,2231.401
2013/9/11,2241.268,2255.605,2236.217,2231.401,2185.56
2013/9/12,2255.605,2236.217,2231.401,2185.56,2191.851
2013/9/13,2236.217,2231.401,2185.56,2191.851,2221.044
2013/9/16,2231.401,2185.56,2191.851,2221.044,2207.531
2013/9/17,2185.56,2191.851,2221.044,2207.531,2198.515
2013/9/18,2191.851,2221.044,2207.531,2198.515,2155.809
2013/9/23,2221.044,2207.531,2198.515,2155.809,2160.027
2013/9/24,2207.531,2198.515,2155.809,2160.027,2174.665
2013/9/25,2198.515,2155.809,2160.027,2174.665,2198.199
2013/9/26,2155.809,2160.027,2174.665,2198.199,2211.769
2013/9/27,2160.027,2174.665,2198.199,2211.769,2190.929
2013/9/30,2174.665,2198.199,2211.769,2190.929,2228.146
2013/10/8,2198.199,2211.769,2190.929,2228.146,2237.773
2013/10/9,2211.769,2190.929,2228.146,2237.773,2233.412
2013/10/10,2190.929,2228.146,2237.773,2233.412,2193.074
2013/10/11,2228.146,2237.773,2233.412,2193.074,2188.542
2013/10/14,2237.773,2233.412,2193.074,2188.542,2193.78
2013/10/15,2233.412,2193.074,2188.542,2193.78,2229.237
2013/10/16,2193.074,2188.542,2193.78,2229.237,2210.652
2013/10/17,2188.542,2193.78,2229.237,2210.652,2183.107
2013/10/18,2193.78,2229.237,2210.652,2183.107,2164.322
2013/10/21,2229.237,2210.652,2183.107,2164.322,2132.955
2013/10/22,2210.652,2183.107,2164.322,2132.955,2133.869
2013/10/23,2183.107,2164.322,2132.955,2133.869,2128.864
2013/10/24,2164.322,2132.955,2133.869,2128.864,2160.463
2013/10/25,2132.955,2133.869,2128.864,2160.463,2141.614
2013/10/28,2133.869,2128.864,2160.463,2141.614,2149.562
2013/10/29,2128.864,2160.463,2141.614,2149.562,2149.634
2013/10/30,2160.463,2141.614,2149.562,2149.634,2157.24
2013/10/31,2141.614,2149.562,2149.634,2157.24,2139.607
2013/11/1,2149.562,2149.634,2157.24,2139.607,2129.4
2013/11/4,2149.634,2157.24,2139.607,2129.4,2106.127
2013/11/5,2157.24,2139.607,2129.4,2106.127,2109.471
2013/11/6,2139.607,2129.4,2106.127,2109.471,2126.772
2013/11/7,2129.4,2106.127,2109.471,2126.772,2087.941
2013/11/8,2106.127,2109.471,2126.772,2087.941,2100.506
2013/11/11,2109.471,2126.772,2087.941,2100.506,2135.827
2013/11/12,2126.772,2087.941,2100.506,2135.827,2197.219
2013/11/13,2087.941,2100.506,2135.827,2197.219,2193.125
2013/11/14,2100.506,2135.827,2197.219,2193.125,2206.613
2013/11/15,2135.827,2197.219,2193.125,2206.613,2205.766
2013/11/18,2197.219,2193.125,2206.613,2205.766,2196.378
2013/11/19,2193.125,2206.613,2205.766,2196.378,2186.115
2013/11/20,2206.613,2205.766,2196.378,2186.115,2183.073
2013/11/21,2205.766,2196.378,2186.115,2183.073,2201.07
2013/11/22,2196.378,2186.115,2183.073,2201.07,2219.372
2013/11/25,2186.115,2183.073,2201.07,2219.372,2220.504
2013/11/26,2183.073,2201.07,2219.372,2220.504,2207.371
2013/11/27,2201.07,2219.372,2220.504,2207.371,2222.67
2013/11/28,2219.372,2220.504,2207.371,2222.67,2251.762
2013/11/29,2220.504,2207.371,2222.67,2251.762,2247.063
2013/12/2,2207.371,2222.67,2251.762,2247.063,2237.108
2013/12/3,2222.67,2251.762,2247.063,2237.108,2238.2
2013/12/4,2251.762,2247.063,2237.108,2238.2,2237.492
2013/12/5,2247.063,2237.108,2238.2,2237.492,2204.166
2013/12/6,2237.108,2238.2,2237.492,2204.166,2202.796
2013/12/9,2238.2,2237.492,2204.166,2202.796,2196.075
2013/12/10,2237.492,2204.166,2202.796,2196.075,2160.861
2013/12/11,2204.166,2202.796,2196.075,2160.861,2151.079
2013/12/12,2202.796,2196.075,2160.861,2151.079,2148.285
2013/12/13,2196.075,2160.861,2151.079,2148.285,2127.792
2013/12/16,2160.861,2151.079,2148.285,2127.792,2084.794
2013/12/17,2151.079,2148.285,2127.792,2084.794,2089.707
2013/12/18,2148.285,2127.792,2084.794,2089.707,2092.905
2013/12/19,2127.792,2084.794,2089.707,2092.905,2106.354
2013/12/20,2084.794,2089.707,2092.905,2106.354,2073.099
2013/12/23,2089.707,2092.905,2106.354,2073.099,2101.251
2013/12/24,2092.905,2106.354,2073.099,2101.251,2097.529
2013/12/25,2106.354,2073.099,2101.251,2097.529,2115.978
2013/12/26,2073.099,2101.251,2097.529,2115.978,2109.387
2013/12/27,2101.251,2097.529,2115.978,2109.387,2083.136
2013/12/30,2097.529,2115.978,2109.387,2083.136,2045.709
2013/12/31,2115.978,2109.387,2083.136,2045.709,2047.317
2014/1/2,2109.387,2083.136,2045.709,2047.317,2044.34
2014/1/3,2083.136,2045.709,2047.317,2044.34,2027.622
2014/1/6,2045.709,2047.317,2044.34,2027.622,2013.298
2014/1/7,2047.317,2044.34,2027.622,2013.298,2009.564
2014/1/8,2044.34,2027.622,2013.298,2009.564,2026.842
2014/1/9,2027.622,2013.298,2009.564,2026.842,2023.348
2014/1/10,2013.298,2009.564,2026.842,2023.348,2023.701
2014/1/13,2009.564,2026.842,2023.348,2023.701,2004.949
2014/1/14,2026.842,2023.348,2023.701,2004.949,1991.253
2014/1/15,2023.348,2023.701,2004.949,1991.253,2008.313
2014/1/16,2023.701,2004.949,1991.253,2008.313,2051.749
2014/1/17,2004.949,1991.253,2008.313,2051.749,2042.18
2014/1/20,1991.253,2008.313,2051.749,2042.18,2054.392
2014/1/21,2008.313,2051.749,2042.18,2054.392,2033.3
2014/1/22,2051.749,2042.18,2054.392,2033.3,2038.513
2014/1/23,2042.18,2054.392,2033.3,2038.513,2049.914
2014/1/24,2054.392,2033.3,2038.513,2049.914,2033.083
2014/1/27,2033.3,2038.513,2049.914,2033.083,2044.497
2014/1/28,2038.513,2049.914,2033.083,2044.497,2086.067
2014/1/29,2049.914,2033.083,2044.497,2086.067,2103.671
2014/1/30,2033.083,2044.497,2086.067,2103.671,2109.955
2014/2/7,2044.497,2086.067,2103.671,2109.955,2098.401
2014/2/10,2086.067,2103.671,2109.955,2098.401,2115.848
2014/2/11,2103.671,2109.955,2098.401,2115.848,2135.415
2014/2/12,2109.955,2098.401,2115.848,2135.415,2119.066
2014/2/13,2098.401,2115.848,2135.415,2119.066,2142.554
2014/2/14,2115.848,2135.415,2119.066,2142.554,2138.782
2014/2/17,2135.415,2119.066,2142.554,2138.782,2113.693
2014/2/18,2119.066,2142.554,2138.782,2113.693,2076.686
2014/2/19,2142.554,2138.782,2113.693,2076.686,2034.219
2014/2/20,2138.782,2113.693,2076.686,2034.219,2041.254
2014/2/21,2113.693,2076.686,2034.219,2041.254,2047.354
2014/2/24,2076.686,2034.219,2041.254,2047.354,2056.302
2014/2/25,2034.219,2041.254,2047.354,2056.302,2075.235
2014/2/26,2041.254,2047.354,2056.302,2075.235,2071.473
2014/2/27,2047.354,2056.302,2075.235,2071.473,2053.084
2014/2/28,2056.302,2075.235,2071.473,2053.084,2059.578
2014/3/3,2075.235,2071.473,2053.084,2059.578,2057.908
2014/3/4,2071.473,2053.084,2059.578,2057.908,1999.065
2014/3/5,2053.084,2059.578,2057.908,1999.065,2001.157
2014/3/6,2059.578,2057.908,1999.065,2001.157,1997.692
2014/3/7,2057.908,1999.065,2001.157,1997.692,2019.111
2014/3/10,1999.065,2001.157,1997.692,2019.111,2004.339
2014/3/11,2001.157,1997.692,2019.111,2004.339,2023.673
2014/3/12,1997.692,2019.111,2004.339,2023.673,2025.196
2014/3/13,2019.111,2004.339,2023.673,2025.196,2021.734
2014/3/14,2004.339,2023.673,2025.196,2021.734,1993.479
2014/3/17,2023.673,2025.196,2021.734,1993.479,2047.619
2014/3/18,2025.196,2021.734,1993.479,2047.619,2066.279
2014/3/19,2021.734,1993.479,2047.619,2066.279,2067.311
2014/3/20,1993.479,2047.619,2066.279,2067.311,2063.67
2014/3/21,2047.619,2066.279,2067.311,2063.67,2046.588
2014/3/24,2066.279,2067.311,2063.67,2046.588,2041.712
2014/3/25,2067.311,2063.67,2046.588,2041.712,2033.306
2014/3/26,2063.67,2046.588,2041.712,2033.306,2047.46
2014/3/27,2046.588,2041.712,2033.306,2047.46,2058.988
2014/3/28,2041.712,2033.306,2047.46,2058.988,2043.702
2014/3/31,2033.306,2047.46,2058.988,2043.702,2058.831
2014/4/1,2047.46,2058.988,2043.702,2058.831,2098.284
2014/4/2,2058.988,2043.702,2058.831,2098.284,2105.237
2014/4/3,2043.702,2058.831,2098.284,2105.237,2134.3
2014/4/4,2058.831,2098.284,2105.237,2134.3,2130.542
2014/4/8,2098.284,2105.237,2134.3,2130.542,2131.539
2014/4/9,2105.237,2134.3,2130.542,2131.539,2101.601
2014/4/10,2134.3,2130.542,2131.539,2101.601,2105.122
2014/4/11,2130.542,2131.539,2101.601,2105.122,2098.885
2014/4/14,2131.539,2101.601,2105.122,2098.885,2097.748
2014/4/15,2101.601,2105.122,2098.885,2097.748,2065.826
2014/4/16,2105.122,2098.885,2097.748,2065.826,2072.831
2014/4/17,2098.885,2097.748,2065.826,2072.831,2067.382
2014/4/18,2097.748,2065.826,2072.831,2067.382,2057.033
2014/4/21,2065.826,2072.831,2067.382,2057.033,2036.519
2014/4/22,2072.831,2067.382,2057.033,2036.519,2003.487
2014/4/23,2067.382,2057.033,2036.519,2003.487,2020.341
2014/4/24,2057.033,2036.519,2003.487,2020.341,2026.358
2014/4/25,2036.519,2003.487,2020.341,2026.358,2027.353
2014/4/28,2003.487,2020.341,2026.358,2027.353,2028.038
2014/4/29,2020.341,2026.358,2027.353,2028.038,2010.083
2014/4/30,2026.358,2027.353,2028.038,2010.083,2015.274
2014/5/5,2027.353,2028.038,2010.083,2015.274,2011.135
2014/5/6,2028.038,2010.083,2015.274,2011.135,2052.871
2014/5/7,2010.083,2015.274,2011.135,2052.871,2050.728
2014/5/8,2015.274,2011.135,2052.871,2050.728,2047.91
2014/5/9,2011.135,2052.871,2050.728,2047.91,2024.974
2014/5/12,2052.871,2050.728,2047.91,2024.974,2026.504
2014/5/13,2050.728,2047.91,2024.974,2026.504,2005.183
2014/5/14,2047.91,2024.974,2026.504,2005.183,2008.119
2014/5/15,2024.974,2026.504,2005.183,2008.119,2024.951
2014/5/16,2026.504,2005.183,2008.119,2024.951,2021.285
2014/5/19,2005.183,2008.119,2024.951,2021.285,2034.569
2014/5/20,2008.119,2024.951,2021.285,2034.569,2041.476
2014/5/21,2024.951,2021.285,2034.569,2041.476,2034.565
2014/5/22,2021.285,2034.569,2041.476,2034.565,2050.228
2014/5/23,2034.569,2041.476,2034.565,2050.228,2040.595
2014/5/26,2041.476,2034.565,2050.228,2040.595,2039.212
2014/5/27,2034.565,2050.228,2040.595,2039.212,2038.305
2014/5/28,2050.228,2040.595,2039.212,2038.305,2024.834
2014/5/29,2040.595,2039.212,2038.305,2024.834,2040.878
2014/5/30,2039.212,2038.305,2024.834,2040.878,2029.956
2014/6/3,2038.305,2024.834,2040.878,2029.956,2030.502
2014/6/4,2024.834,2040.878,2029.956,2030.502,2052.532
2014/6/5,2040.878,2029.956,2030.502,2052.532,2054.948
2014/6/6,2029.956,2030.502,2052.532,2054.948,2051.713
2014/6/9,2030.502,2052.532,2054.948,2051.713,2070.715
2014/6/10,2052.532,2054.948,2051.713,2070.715,2085.983
2014/6/11,2054.948,2051.713,2070.715,2085.983,2066.698
2014/6/12,2051.713,2070.715,2085.983,2066.698,2055.519
2014/6/13,2070.715,2085.983,2066.698,2055.519,2023.735
2014/6/16,2085.983,2066.698,2055.519,2023.735,2026.674
2014/6/17,2066.698,2055.519,2023.735,2026.674,2024.365
2014/6/18,2055.519,2023.735,2026.674,2024.365,2033.931
2014/6/19,2023.735,2026.674,2024.365,2033.931,2025.502
2014/6/20,2026.674,2024.365,2033.931,2025.502,2038.677
2014/6/23,2024.365,2033.931,2025.502,2038.677,2036.51
2014/6/24,2033.931,2025.502,2038.677,2036.51,2048.327
2014/6/25,2025.502,2038.677,2036.51,2048.327,2050.381
2014/6/26,2038.677,2036.51,2048.327,2050.381,2059.418
2014/6/27,2036.51,2048.327,2050.381,2059.418,2063.229
2014/6/30,2048.327,2050.381,2059.418,2063.229,2059.375
2014/7/1,2050.381,2059.418,2063.229,2059.375,2059.927
2014/7/2,2059.418,2063.229,2059.375,2059.927,2064.021
2014/7/3,2063.229,2059.375,2059.927,2064.021,2038.612
2014/7/4,2059.375,2059.927,2064.021,2038.612,2038.342
2014/7/7,2059.927,2064.021,2038.612,2038.342,2046.961
2014/7/8,2064.021,2038.612,2038.342,2046.961,2066.646
2014/7/9,2038.612,2038.342,2046.961,2066.646,2070.357
2014/7/10,2038.342,2046.961,2066.646,2070.357,2067.276
2014/7/11,2046.961,2066.646,2070.357,2067.276,2055.591
2014/7/14,2066.646,2070.357,2067.276,2055.591,2059.067
2014/7/15,2070.357,2067.276,2055.591,2059.067,2054.479
2014/7/16,2067.276,2055.591,2059.067,2054.479,2075.481
2014/7/17,2055.591,2059.067,2054.479,2075.481,2078.489
2014/7/18,2059.067,2054.479,2075.481,2078.489,2105.062
2014/7/21,2054.479,2075.481,2078.489,2105.062,2126.614
2014/7/22,2075.481,2078.489,2105.062,2126.614,2177.948
2014/7/23,2078.489,2105.062,2126.614,2177.948,2183.192
2014/7/24,2105.062,2126.614,2177.948,2183.192,2181.243
2014/7/25,2126.614,2177.948,2183.192,2181.243,2201.562
2014/7/28,2177.948,2183.192,2181.243,2201.562,2185.303
2014/7/29,2183.192,2181.243,2201.562,2185.303,2223.331
2014/7/30,2181.243,2201.562,2185.303,2223.331,2219.945
2014/7/31,2201.562,2185.303,2223.331,2219.945,2217.465
2014/8/1,2185.303,2223.331,2219.945,2217.465,2187.669
2014/8/4,2223.331,2219.945,2217.465,2187.669,2194.425
2014/8/5,2219.945,2217.465,2187.669,2194.425,2224.654
2014/8/6,2217.465,2187.669,2194.425,2224.654,2221.595
2014/8/7,2187.669,2194.425,2224.654,2221.595,2222.877
2014/8/8,2194.425,2224.654,2221.595,2222.877,2206.466
2014/8/11,2224.654,2221.595,2222.877,2206.466,2226.734
2014/8/12,2221.595,2222.877,2206.466,2226.734,2239.466
2014/8/13,2222.877,2206.466,2226.734,2239.466,2245.33
2014/8/14,2206.466,2226.734,2239.466,2245.33,2240.211
2014/8/15,2226.734,2239.466,2245.33,2240.211,2230.458
2014/8/18,2239.466,2245.33,2240.211,2230.458,2240.812
2014/8/19,2245.33,2240.211,2230.458,2240.812,2229.274
2014/8/20,2240.211,2230.458,2240.812,2229.274,2207.106
2014/8/21,2230.458,2240.812,2229.274,2207.106,2209.465
2014/8/22,2240.812,2229.274,2207.106,2209.465,2195.818
2014/8/25,2229.274,2207.106,2209.465,2195.818,2217.2
2014/8/26,2207.106,2209.465,2195.818,2217.2,2235.511
2014/8/27,2209.465,2195.818,2217.2,2235.511,2266.046
2014/8/28,2195.818,2217.2,2235.511,2266.046,2288.627
2014/8/29,2217.2,2235.511,2266.046,2288.627,2306.862
2014/9/1,2235.511,2266.046,2288.627,2306.862,2326.432
2014/9/2,2266.046,2288.627,2306.862,2326.432,2326.527
2014/9/3,2288.627,2306.862,2326.432,2326.527,2318.305
2014/9/4,2306.862,2326.432,2326.527,2318.305,2311.679
2014/9/5,2326.432,2326.527,2318.305,2311.679,2331.95
2014/9/9,2326.527,2318.305,2311.679,2331.95,2339.14
2014/9/10,2318.305,2311.679,2331.95,2339.14,2296.555
2014/9/11,2311.679,2331.95,2339.14,2296.555,2307.893
2014/9/12,2331.95,2339.14,2296.555,2307.893,2315.928
2014/9/15,2339.14,2296.555,2307.893,2315.928,2329.451
2014/9/16,2296.555,2307.893,2315.928,2329.451,2289.866
2014/9/17,2307.893,2315.928,2329.451,2289.866,2309.718
2014/9/18,2315.928,2329.451,2289.866,2309.718,2343.575
2014/9/19,2329.451,2289.866,2309.718,2343.575,2345.103
2014/9/22,2289.866,2309.718,2343.575,2345.103,2347.718
2014/9/23,2309.718,2343.575,2345.103,2347.718,2357.711
2014/9/24,2343.575,2345.103,2347.718,2357.711,2363.87
2014/9/25,2345.103,2347.718,2357.711,2363.87,2382.794
2014/9/26,2347.718,2357.711,2363.87,2382.794,2389.371
2014/9/29,2357.711,2363.87,2382.794,2389.371,2374.54
2014/9/30,2363.87,2382.794,2389.371,2374.54,2366.009
2014/10/8,2382.794,2389.371,2374.54,2366.009,2359.475
2014/10/9,2389.371,2374.54,2366.009,2359.475,2373.67
2014/10/10,2374.54,2366.009,2359.475,2373.67,2356.499
2014/10/13,2366.009,2359.475,2373.67,2356.499,2341.184
2014/10/14,2359.475,2373.67,2356.499,2341.184,2356.728
2014/10/15,2373.67,2356.499,2341.184,2356.728,2339.657
2014/10/16,2356.499,2341.184,2356.728,2339.657,2326.553
2014/10/17,2341.184,2356.728,2339.657,2326.553,2302.418
2014/10/20,2356.728,2339.657,2326.553,2302.418,2302.28
2014/10/21,2339.657,2326.553,2302.418,2302.28,2290.437
2014/10/22,2326.553,2302.418,2302.28,2290.437,2337.871
2014/10/23,2302.418,2302.28,2290.437,2337.871,2373.03
2014/10/24,2302.28,2290.437,2337.871,2373.03,2391.076
2014/10/27,2290.437,2337.871,2373.03,2391.076,2420.178
2014/10/28,2337.871,2373.03,2391.076,2420.178,2430.032
2014/10/29,2373.03,2391.076,2420.178,2430.032,2430.677
2014/10/30,2391.076,2420.178,2430.032,2430.677,2419.254
2014/10/31,2420.178,2430.032,2430.677,2419.254,2425.864
2014/11/3,2430.032,2430.677,2419.254,2425.864,2418.171
2014/11/4,2430.677,2419.254,2425.864,2418.171,2473.673
2014/11/5,2419.254,2425.864,2418.171,2473.673,2469.673
2014/11/6,2425.864,2418.171,2473.673,2469.673,2494.476
2014/11/7,2418.171,2473.673,2469.673,2494.476,2485.606
2014/11/10,2473.673,2469.673,2494.476,2485.606,2478.824
2014/11/11,2469.673,2494.476,2485.606,2478.824,2474.009
2014/11/12,2494.476,2485.606,2478.824,2474.009,2456.366
2014/11/13,2485.606,2478.824,2474.009,2456.366,2450.986
2014/11/14,2478.824,2474.009,2456.366,2450.986,2452.66
2014/11/17,2474.009,2456.366,2450.986,2452.66,2486.791
2014/11/18,2456.366,2450.986,2452.66,2486.791,2532.879
2014/11/19,2450.986,2452.66,2486.791,2532.879,2567.597
2014/11/20,2452.66,2486.791,2532.879,2567.597,2604.345
2014/11/21,2486.791,2532.879,2567.597,2604.345,2630.486
2014/11/24,2532.879,2567.597,2604.345,2630.486,2682.835
2014/11/25,2567.597,2604.345,2630.486,2682.835,2680.155
2014/11/26,2604.345,2630.486,2682.835,2680.155,2763.545
2014/11/27,2630.486,2682.835,2680.155,2763.545,2779.525
2014/11/28,2682.835,2680.155,2763.545,2779.525,2899.456
2014/12/1,2680.155,2763.545,2779.525,2899.456,2937.647
2014/12/2,2763.545,2779.525,2899.456,2937.647,3020.258
2014/12/3,2779.525,2899.456,2937.647,3020.258,2856.269
2014/12/4,2899.456,2937.647,3020.258,2856.269,2940.006
2014/12/5,2937.647,3020.258,2856.269,2940.006,2925.743
2014/12/8,3020.258,2856.269,2940.006,2925.743,2938.173
2014/12/9,2856.269,2940.006,2925.743,2938.173,2953.421
2014/12/10,2940.006,2925.743,2938.173,2953.421,3021.518
2014/12/11,2925.743,2938.173,2953.421,3021.518,3061.02
2014/12/12,2938.173,2953.421,3021.518,3061.02,3057.521
2014/12/15,2953.421,3021.518,3061.02,3057.521,3108.596
2014/12/16,3021.518,3061.02,3057.521,3108.596,3127.445
2014/12/17,3061.02,3057.521,3108.596,3127.445,3032.612
2014/12/18,3057.521,3108.596,3127.445,3032.612,2972.532
2014/12/19,3108.596,3127.445,3032.612,2972.532,3072.536
2014/12/22,3127.445,3032.612,2972.532,3072.536,3157.603
2014/12/23,3032.612,2972.532,3072.536,3157.603,3168.016
2014/12/24,2972.532,3072.536,3157.603,3168.016,3165.815
2014/12/25,3072.536,3157.603,3168.016,3165.815,3234.677
2014/12/26,3157.603,3168.016,3165.815,3234.677,3350.519
2014/12/29,3168.016,3165.815,3234.677,3350.519,3351.446
2014/12/30,3165.815,3234.677,3350.519,3351.446,3373.954
2014/12/31,3234.677,3350.519,3351.446,3373.954,3293.456
2015/1/5,3350.519,3351.446,3373.954,3293.456,3285.412
2015/1/6,3351.446,3373.954,3293.456,3285.412,3229.316
2015/1/7,3373.954,3293.456,3285.412,3229.316,3235.301
2015/1/8,3293.456,3285.412,3229.316,3235.301,3222.437
2015/1/9,3285.412,3229.316,3235.301,3222.437,3336.455
2015/1/12,3229.316,3235.301,3222.437,3336.455,3376.495
2015/1/13,3235.301,3222.437,3336.455,3376.495,3116.351
2015/1/14,3222.437,3336.455,3376.495,3116.351,3173.052
2015/1/15,3336.455,3376.495,3116.351,3173.052,3323.611
2015/1/16,3376.495,3116.351,3173.052,3323.611,3343.344
2015/1/19,3116.351,3173.052,3323.611,3343.344,3351.764
2015/1/20,3173.052,3323.611,3343.344,3351.764,3383.182
2015/1/21,3323.611,3343.344,3351.764,3383.182,3352.96
2015/1/22,3343.344,3351.764,3383.182,3352.96,3305.738
2015/1/23,3351.764,3383.182,3352.96,3305.738,3262.305
2015/1/26,3383.182,3352.96,3305.738,3262.305,3210.363
2015/1/27,3352.96,3305.738,3262.305,3210.363,3128.3
2015/1/28,3305.738,3262.305,3210.363,3128.3,3204.907
2015/1/29,3262.305,3210.363,3128.3,3204.907,3174.126
2015/1/30,3210.363,3128.3,3204.907,3174.126,3136.531
2015/2/2,3128.3,3204.907,3174.126,3136.531,3075.907
2015/2/3,3204.907,3174.126,3136.531,3075.907,3095.124
2015/2/4,3174.126,3136.531,3075.907,3095.124,3141.593
2015/2/5,3136.531,3075.907,3095.124,3141.593,3157.704
2015/2/6,3075.907,3095.124,3141.593,3157.704,3173.416
2015/2/9,3095.124,3141.593,3157.704,3173.416,3203.827
2015/2/10,3141.593,3157.704,3173.416,3203.827,3222.363
2015/2/11,3157.704,3173.416,3203.827,3222.363,3246.906
2015/2/12,3173.416,3203.827,3222.363,3246.906,3228.843
2015/2/13,3203.827,3222.363,3246.906,3228.843,3298.359
2015/2/16,3222.363,3246.906,3228.843,3298.359,3310.303
2015/2/17,3246.906,3228.843,3298.359,3310.303,3336.285
2015/2/25,3228.843,3298.359,3310.303,3336.285,3263.052
2015/2/26,3298.359,3310.303,3336.285,3263.052,3279.533
2015/2/27,3310.303,3336.285,3263.052,3279.533,3248.476
2015/3/2,3336.285,3263.052,3279.533,3248.476,3241.187
2015/3/3,3263.052,3279.533,3248.476,3241.187,3302.408
2015/3/4,3279.533,3248.476,3241.187,3302.408,3286.068
2015/3/5,3248.476,3241.187,3302.408,3286.068,3290.9
2015/3/6,3241.187,3302.408,3286.068,3290.9,3349.323
2015/3/9,3302.408,3286.068,3290.9,3349.323,3372.911
2015/3/10,3286.068,3290.9,3349.323,3372.911,3449.305
2015/3/11,3290.9,3349.323,3372.911,3449.305,3502.847
2015/3/12,3349.323,3372.911,3449.305,3502.847,3577.301
2015/3/13,3372.911,3449.305,3502.847,3577.301,3582.271
2015/3/16,3449.305,3502.847,3577.301,3582.271,3617.318
2015/3/17,3502.847,3577.301,3582.271,3617.318,3687.728
2015/3/18,3577.301,3582.271,3617.318,3687.728,3691.41
2015/3/19,3582.271,3617.318,3687.728,3691.41,3660.727
2015/3/20,3617.318,3687.728,3691.41,3660.727,3682.095
2015/3/23,3687.728,3691.41,3660.727,3682.095,3691.096
2015/3/24,3691.41,3660.727,3682.095,3691.096,3786.568
2015/3/25,3660.727,3682.095,3691.096,3786.568,3747.899
2015/3/26,3682.095,3691.096,3786.568,3747.899,3810.294
2015/3/27,3691.096,3786.568,3747.899,3810.294,3825.784
2015/3/30,3786.568,3747.899,3810.294,3825.784,3863.929
2015/3/31,3747.899,3810.294,3825.784,3863.929,3961.378
2015/4/1,3810.294,3825.784,3863.929,3961.378,3994.811
2015/4/2,3825.784,3863.929,3961.378,3994.811,3957.534
2015/4/3,3863.929,3961.378,3994.811,3957.534,4034.31
2015/4/7,3961.378,3994.811,3957.534,4034.31,4121.715
2015/4/8,3994.811,3957.534,4034.31,4121.715,4135.565
2015/4/9,3957.534,4034.31,4121.715,4135.565,4084.163
2015/4/10,4034.31,4121.715,4135.565,4084.163,4194.823
2015/4/13,4121.715,4135.565,4084.163,4194.823,4287.296
2015/4/14,4135.565,4084.163,4194.823,4287.296,4217.077
2015/4/15,4084.163,4194.823,4287.296,4217.077,4293.623
2015/4/16,4194.823,4287.296,4217.077,4293.623,4398.494
2015/4/17,4287.296,4217.077,4293.623,4398.494,4414.508
2015/4/20,4217.077,4293.623,4398.494,4414.508,4393.686
2015/4/21,4293.623,4398.494,4414.508,4393.686,4527.396
2015/4/22,4398.494,4414.508,4393.686,4527.396,4476.215
2015/4/23,4414.508,4393.686,4527.396,4476.215,4476.62
2015/4/24,4393.686,4527.396,4476.215,4476.62,4441.655
2015/4/27,4527.396,4476.215,4476.62,4441.655,4480.464
2015/4/28,4476.215,4476.62,4441.655,4480.464,4298.706
2015/4/29,4476.62,4441.655,4480.464,4298.706,4229.266
2015/4/30,4441.655,4480.464,4298.706,4229.266,4112.214
2015/5/4,4480.464,4298.706,4229.266,4112.214,4205.917
2015/5/5,4298.706,4229.266,4112.214,4205.917,4333.584
2015/5/6,4229.266,4112.214,4205.917,4333.584,4401.219
2015/5/7,4112.214,4205.917,4333.584,4401.219,4375.76
2015/5/8,4205.917,4333.584,4401.219,4375.76,4378.311
2015/5/11,4333.584,4401.219,4375.76,4378.311,4308.691
2015/5/12,4401.219,4375.76,4378.311,4308.691,4283.491
2015/5/13,4375.76,4378.311,4308.691,4283.491,4417.552
2015/5/14,4378.311,4308.691,4283.491,4417.552,4446.288
2015/5/15,4308.691,4283.491,4417.552,4446.288,4529.422
2015/5/18,4283.491,4417.552,4446.288,4529.422,4657.596
2015/5/19,4417.552,4446.288,4529.422,4657.596,4813.798
2015/5/20,4446.288,4529.422,4657.596,4813.798,4910.897
2015/5/21,4529.422,4657.596,4813.798,4910.897,4941.714
2015/5/22,4657.596,4813.798,4910.897,4941.714,4620.266
2015/5/25,4813.798,4910.897,4941.714,4620.266,4611.744
2015/5/26,4910.897,4941.714,4620.266,4611.744,4828.738
2015/5/27,4941.714,4620.266,4611.744,4828.738,4910.527
2015/5/28,4620.266,4611.744,4828.738,4910.527,4909.978
2015/5/29,4611.744,4828.738,4910.527,4909.978,4947.102
