date,value
2018/9/12,"1,385.80"
2018/9/13,"1,391.28"
2018/9/14,"1,366.57"
2018/9/17,"1,349.78"
2018/9/18,"1,377.30"
2018/9/19,"1,392.40"
2018/9/20,"1,387.62"
2018/9/21,"1,411.12"
2018/9/25,"1,405.81"
2018/9/26,"1,420.75"
2018/9/27,"1,400.36"
2018/9/28,"1,411.34"
2018/10/8,"1,353.67"
2018/10/9,"1,345.95"
2018/10/10,"1,346.70"
2018/10/11,"1,261.88"
2018/10/12,"1,268.41"
2018/10/15,"1,250.22"
2018/10/16,"1,216.69"
2018/10/17,"1,231.86"
2018/10/18,"1,205.03"
2018/10/19,"1,249.89"
2018/10/22,"1,314.94"
2018/10/23,"1,292.06"
2018/10/24,"1,284.10"
2018/10/25,"1,273.60"
2018/10/26,"1,263.19"
2018/10/29,"1,250.48"
2018/10/30,"1,259.95"
2018/10/31,"1,275.57"
2018/11/1,"1,286.33"
2018/11/2,"1,348.28"
2018/11/5,"1,348.88"
2018/11/6,"1,349.11"
2018/11/7,"1,345.77"
2018/11/8,"1,329.59"
2018/11/9,"1,322.83"
2018/11/12,"1,368.79"
2018/11/13,"1,392.05"
2018/11/14,"1,385.73"
2018/11/15,"1,405.25"
2018/11/16,"1,403.28"
2018/11/19,"1,394.40"
2018/11/20,"1,355.33"
2018/11/21,"1,363.03"
2018/11/22,"1,353.92"
2018/11/23,"1,308.74"
2018/11/26,"1,304.56"
2018/11/27,"1,315.43"
2018/11/28,"1,341.08"
2018/11/29,"1,312.72"
2018/11/30,"1,329.39"
2018/12/3,"1,372.79"
2018/12/4,"1,378.75"
2018/12/5,"1,381.77"
2018/12/6,"1,345.76"
2018/12/7,"1,341.02"
2018/12/10,"1,326.85"
2018/12/11,"1,338.08"
2018/12/12,"1,338.73"
2018/12/13,"1,348.50"
2018/12/14,"1,310.46"
2018/12/17,"1,299.17"
2018/12/18,"1,293.34"
2018/12/19,"1,268.81"
2018/12/20,"1,278.16"
2018/12/21,"1,270.30"
2018/12/24,"1,284.33"
2018/12/25,"1,273.45"
2018/12/26,"1,264.07"
2018/12/27,"1,248.08"
2018/12/28,"1,250.53"
2019/1/2,"1,228.77"
2019/1/3,"1,214.50"
2019/1/4,"1,245.16"
2019/1/7,"1,268.06"
2019/1/8,"1,263.51"
2019/1/9,"1,262.52"
2019/1/10,"1,258.99"
2019/1/11,"1,261.56"
2019/1/14,"1,246.00"
2019/1/15,"1,266.27"
2019/1/16,"1,267.30"
2019/1/17,"1,251.41"
2019/1/18,"1,269.50"
2019/1/21,"1,274.79"
2019/1/22,"1,252.24"
2019/1/23,"1,251.13"
2019/1/24,"1,265.16"
2019/1/25,"1,265.49"
2019/1/28,"1,259.74"
2019/1/29,"1,243.59"
2019/1/30,"1,230.82"
2019/1/31,"1,227.99"
2019/2/1,"1,271.27"
2019/2/11,"1,316.10"
2019/2/12,"1,332.27"
2019/2/13,"1,357.67"
2019/2/14,"1,361.94"
2019/2/15,"1,357.84"
2019/2/18,"1,413.60"
2019/2/19,"1,406.04"
2019/2/20,"1,408.38"
2019/2/21,"1,412.54"
2019/2/22,"1,456.30"
2019/2/25,"1,536.37"
2019/2/26,"1,546.99"
2019/2/27,"1,520.42"
2019/2/28,"1,535.68"
2019/3/1,"1,567.87"
2019/3/4,"1,619.71"
2019/3/5,"1,676.57"
2019/3/6,"1,700.50"
2019/3/7,"1,692.42"
2019/3/8,"1,654.49"
2019/3/11,"1,727.80"
2019/3/12,"1,773.43"
2019/3/13,"1,693.86"
2019/3/14,"1,650.19"
2019/3/15,"1,662.62"
2019/3/18,"1,707.06"
2019/3/19,"1,708.87"
2019/3/20,"1,687.90"
2019/3/21,"1,703.85"
2019/3/22,"1,693.87"
2019/3/25,"1,668.84"
2019/3/26,"1,630.19"
2019/3/27,"1,637.77"
2019/3/28,"1,626.82"
2019/3/29,"1,693.55"
2019/4/1,"1,760.89"
2019/4/2,"1,754.16"
2019/4/3,"1,768.18"
2019/4/4,"1,777.26"
2019/4/8,"1,739.66"
2019/4/9,"1,741.17"
2019/4/10,"1,726.64"
2019/4/11,"1,691.10"
2019/4/12,"1,695.73"
2019/4/15,"1,666.90"
2019/4/16,"1,697.53"
2019/4/17,"1,717.44"
2019/4/18,"1,704.55"
2019/4/19,"1,715.80"
2019/4/22,"1,697.51"
2019/4/23,"1,683.80"
2019/4/24,"1,718.85"
2019/4/25,"1,669.98"
2019/4/26,"1,657.82"
2019/4/29,"1,615.62"
2019/4/30,"1,623.78"
2019/5/6,"1,494.89"
2019/5/7,"1,504.16"
2019/5/8,"1,481.87"
2019/5/9,"1,469.48"
2019/5/10,"1,533.87"
2019/5/13,"1,503.06"
2019/5/14,"1,494.60"
2019/5/15,"1,528.69"
2019/5/16,"1,533.67"
2019/5/17,"1,478.75"
2019/5/20,"1,469.31"
2019/5/21,"1,493.72"
2019/5/22,"1,488.63"
2019/5/23,"1,451.24"
2019/5/24,"1,443.75"
2019/5/27,"1,491.95"
2019/5/28,"1,505.16"
2019/5/29,"1,497.89"
2019/5/30,"1,485.24"
2019/5/31,"1,483.66"
2019/6/3,"1,468.98"
2019/6/4,"1,456.27"
2019/6/5,"1,451.18"
2019/6/6,"1,416.06"
2019/6/10,"1,431.34"
2019/6/11,"1,487.35"
2019/6/12,"1,473.90"
2019/6/13,"1,479.83"
2019/6/14,"1,453.96"
2019/6/17,"1,442.35"
2019/6/18,"1,455.75"
2019/6/19,"1,469.99"
2019/6/20,"1,498.01"
2019/6/21,"1,523.81"
2019/6/24,"1,514.46"
2019/6/25,"1,498.47"
2019/6/26,"1,504.55"
2019/6/27,"1,525.24"
2019/6/28,"1,511.51"
2019/7/1,"1,568.16"
2019/7/2,"1,570.51"
2019/7/3,"1,544.36"
2019/7/4,"1,532.74"
2019/7/5,"1,547.74"
2019/7/8,"1,506.66"
2019/7/9,"1,517.79"
2019/7/10,"1,510.43"
2019/7/11,"1,514.20"
2019/7/12,"1,518.07"
2019/7/15,"1,547.47"
2019/7/16,"1,545.27"
2019/7/17,"1,550.22"
2019/7/18,"1,524.48"
2019/7/19,"1,541.98"
2019/7/22,"1,515.97"
2019/7/23,"1,534.93"
2019/7/24,"1,553.72"
2019/7/25,"1,566.08"
2019/7/26,"1,561.86"
2019/7/29,"1,566.52"
2019/7/30,"1,580.13"
2019/7/31,"1,570.39"
2019/8/1,"1,573.87"
2019/8/2,"1,556.74"
2019/8/5,"1,531.37"
2019/8/6,"1,507.91"
2019/8/7,"1,500.25"
2019/8/8,"1,522.97"
2019/8/9,"1,507.71"
2019/8/12,"1,539.91"
2019/8/13,"1,524.36"
2019/8/14,"1,536.66"
2019/8/15,"1,555.77"
2019/8/16,"1,567.99"
2019/8/19,"1,622.84"
2019/8/20,"1,611.59"
2019/8/21,"1,609.83"
2019/8/22,"1,613.46"
2019/8/23,"1,615.56"
2019/8/26,"1,600.80"
2019/8/27,"1,628.12"
2019/8/28,"1,625.19"
2019/8/29,"1,620.86"
2019/8/30,"1,610.90"
2019/9/2,"1,652.29"
2019/9/3,"1,660.43"
2019/9/4,"1,669.41"
2019/9/5,"1,689.05"
2019/9/6,"1,692.24"
2019/9/9,"1,733.23"
2019/9/10,"1,725.31"
2019/9/11,"1,703.54"
2019/9/12,"1,710.57"
2019/9/16,"1,714.37"
2019/9/17,"1,677.99"
2019/9/18,"1,679.31"
2019/9/19,"1,705.60"
2019/9/20,"1,705.05"
2019/9/23,"1,684.32"
2019/9/24,"1,694.60"
2019/9/25,"1,672.65"
2019/9/26,"1,623.79"
2019/9/27,"1,647.53"
2019/9/30,"1,627.55"
2019/10/8,"1,616.58"
2019/10/9,"1,622.42"
2019/10/10,"1,666.97"
2019/10/11,"1,666.83"
2019/10/14,"1,679.38"
2019/10/15,"1,660.89"
2019/10/16,"1,656.37"
2019/10/17,"1,658.26"
2019/10/18,"1,648.63"
2019/10/21,"1,644.51"
2019/10/22,"1,666.87"
2019/10/23,"1,650.29"
2019/10/24,"1,653.86"
2019/10/25,"1,675.34"
2019/10/28,"1,704.42"
2019/10/29,"1,686.58"
2019/10/30,"1,684.08"
2019/10/31,"1,671.31"
2019/11/1,"1,687.00"
2019/11/4,"1,699.92"
2019/11/5,"1,713.29"
2019/11/6,"1,703.02"
2019/11/7,"1,715.58"
2019/11/8,"1,711.22"
2019/11/11,"1,673.13"
2019/11/12,"1,671.44"
2019/11/13,"1,681.79"
2019/11/14,"1,692.58"
2019/11/15,"1,674.78"
2019/11/18,"1,682.49"
2019/11/19,"1,729.08"
2019/11/20,"1,719.66"
2019/11/21,"1,713.20"
2019/11/22,"1,679.80"
2019/11/25,"1,661.77"
2019/11/26,"1,679.08"
2019/11/27,"1,674.39"
2019/11/28,"1,673.79"
2019/11/29,"1,664.90"
2019/12/2,"1,669.54"
2019/12/3,"1,675.39"
2019/12/4,"1,673.78"
2019/12/5,"1,709.83"
2019/12/6,"1,726.80"
2019/12/9,"1,721.07"
2019/12/10,"1,734.02"
2019/12/11,"1,718.26"
2019/12/12,"1,720.99"
2019/12/13,"1,755.41"
2019/12/16,"1,780.33"
2019/12/17,"1,801.62"
2019/12/18,"1,792.42"
2019/12/19,"1,790.44"
2019/12/20,"1,771.71"
2019/12/23,"1,736.62"
2019/12/24,"1,769.87"
2019/12/25,"1,784.39"
2019/12/26,"1,793.64"
2019/12/27,"1,767.58"
2019/12/30,"1,790.24"
2019/12/31,"1,798.12"
2020/1/2,"1,832.74"
2020/1/3,"1,836.01"
2020/1/6,"1,859.92"
2020/1/7,"1,893.21"
2020/1/8,"1,862.70"
2020/1/9,"1,913.14"
2020/1/10,"1,904.19"
2020/1/13,"1,935.07"
2020/1/14,"1,922.56"
2020/1/15,"1,924.24"
2020/1/16,"1,929.96"
2020/1/17,"1,932.51"
2020/1/20,"1,982.18"
2020/1/21,"1,967.03"
2020/1/22,"1,993.90"
2020/1/23,"1,927.74"
2020/2/3,"1,795.77"
2020/2/4,"1,882.69"
2020/2/5,"1,939.62"
2020/2/6,"2,012.25"
2020/2/7,"2,015.80"
2020/2/10,"2,042.18"
2020/2/11,"2,028.44"
2020/2/12,"2,085.28"
2020/2/13,"2,064.60"
2020/2/14,"2,069.22"
2020/2/17,"2,146.18"
2020/2/18,"2,170.95"
2020/2/19,"2,139.44"
2020/2/20,"2,186.74"
2020/2/21,"2,226.64"
2020/2/24,"2,263.97"
2020/2/25,"2,287.31"
2020/2/26,"2,180.70"
2020/2/27,"2,196.71"
2020/2/28,"2,071.57"
2020/3/2,"2,135.42"
2020/3/3,"2,173.35"
2020/3/4,"2,169.44"
2020/3/5,"2,209.59"
2020/3/6,"2,192.94"
2020/3/9,"2,093.06"
2020/3/10,"2,148.81"
2020/3/11,"2,101.46"
2020/3/12,"2,045.93"
2020/3/13,"2,030.58"
2020/3/16,"1,910.77"
2020/3/17,"1,917.70"
2020/3/18,"1,887.04"
2020/3/19,"1,894.94"
2020/3/20,"1,915.05"
2020/3/23,"1,827.05"
2020/3/24,"1,876.91"
2020/3/25,"1,937.85"
2020/3/26,"1,927.28"
2020/3/27,"1,903.88"
2020/3/30,"1,860.48"
2020/3/31,"1,871.92"
2020/4/1,"1,864.80"
2020/4/2,"1,916.95"
2020/4/3,"1,906.67"
2020/4/7,"1,969.78"
2020/4/8,"1,964.76"
2020/4/9,"1,997.14"
2020/4/10,"1,949.88"
2020/4/13,"1,923.08"
2020/4/14,"1,985.43"
2020/4/15,"1,977.51"
2020/4/16,"2,008.39"
2020/4/17,"2,020.77"
2020/4/20,"2,043.44"
2020/4/21,"2,023.94"
2020/4/22,"2,043.17"
2020/4/23,"2,029.52"
2020/4/24,"2,003.75"
2020/4/27,"2,018.67"
2020/4/28,"2,030.72"
2020/4/29,"2,030.48"
2020/4/30,"2,069.43"
2020/5/6,"2,110.27"
2020/5/7,"2,106.84"
2020/5/8,"2,125.24"
2020/5/11,"2,102.83"
2020/5/12,"2,124.15"
2020/5/13,"2,140.68"
2020/5/14,"2,117.65"
2020/5/15,"2,124.31"
2020/5/18,"2,114.86"
2020/5/19,"2,144.12"
2020/5/20,"2,118.12"
2020/5/21,"2,099.43"
2020/5/22,"2,046.60"
2020/5/25,"2,052.30"
2020/5/26,"2,112.97"
2020/5/27,"2,071.47"
2020/5/28,"2,054.96"
2020/5/29,"2,086.67"
2020/6/1,"2,158.22"
2020/6/2,"2,145.29"
2020/6/3,"2,143.12"
2020/6/4,"2,151.38"
2020/6/5,"2,166.38"
2020/6/8,"2,153.56"
2020/6/9,"2,181.59"
2020/6/10,"2,201.99"
2020/6/11,"2,195.64"
2020/6/12,"2,206.76"
2020/6/15,"2,219.55"
2020/6/16,"2,260.46"
2020/6/17,"2,263.96"
2020/6/18,"2,266.03"
2020/6/19,"2,319.45"
2020/6/22,"2,342.88"
2020/6/23,"2,382.05"
2020/6/24,"2,382.47"
2020/6/29,"2,372.54"
2020/6/30,"2,438.20"
2020/7/1,"2,419.63"
2020/7/2,"2,424.39"
2020/7/3,"2,462.56"
2020/7/6,"2,529.49"
2020/7/7,"2,591.26"
2020/7/8,"2,651.97"
2020/7/9,"2,757.65"
2020/7/10,"2,778.46"
2020/7/13,"2,889.43"
2020/7/14,"2,858.67"
2020/7/15,"2,813.06"
2020/7/16,"2,646.26"
2020/7/17,"2,662.40"
2020/7/20,"2,697.30"
2020/7/21,"2,736.51"
2020/7/22,"2,769.03"
2020/7/23,"2,799.67"
2020/7/24,"2,627.84"
2020/7/27,"2,631.76"
2020/7/28,"2,666.52"
2020/7/29,"2,767.40"
2020/7/30,"2,743.63"
2020/7/31,"2,795.40"
2020/8/3,"2,868.88"
2020/8/4,"2,832.84"
2020/8/5,"2,860.24"
2020/8/6,"2,814.37"
2020/8/7,"2,749.95"
2020/8/10,"2,735.26"
2020/8/11,"2,688.70"
2020/8/12,"2,635.50"
2020/8/13,"2,622.64"
2020/8/14,"2,668.71"
2020/8/17,"2,696.39"
2020/8/18,"2,701.06"
2020/8/19,"2,612.84"
2020/8/20,"2,587.86"
2020/8/21,"2,632.45"
2020/8/24,"2,684.63"
2020/8/25,"2,701.60"
2020/8/26,"2,644.15"
2020/8/27,"2,689.17"
2020/8/28,"2,757.84"
2020/8/31,"2,728.31"
2020/9/1,"2,750.42"
2020/9/2,"2,771.85"
2020/9/3,"2,746.95"
2020/9/4,"2,732.15"
2020/9/7,"2,641.20"
2020/9/8,"2,650.63"
2020/9/9,"2,523.40"
2020/9/10,"2,483.03"
2020/9/11,"2,536.62"
2020/9/14,"2,572.60"
2020/9/15,"2,595.15"
2020/9/16,"2,554.80"
2020/9/17,"2,557.32"
2020/9/18,"2,596.08"
2020/9/21,"2,569.22"
2020/9/22,"2,555.54"
2020/9/23,"2,599.88"
2020/9/24,"2,535.87"
2020/9/25,"2,540.43"
2020/9/28,"2,521.25"
2020/9/29,"2,563.38"
2020/9/30,"2,574.76"
2020/10/9,"2,672.93"
2020/10/12,"2,777.39"
2020/10/13,"2,784.72"
2020/10/14,"2,764.24"
2020/10/15,"2,737.96"
2020/10/16,"2,724.50"
2020/10/19,"2,689.67"
2020/10/20,"2,740.58"
2020/10/21,"2,700.53"
2020/10/22,"2,673.59"
2020/10/23,"2,600.84"
2020/10/26,"2,617.74"
2020/10/27,"2,650.76"
2020/10/28,"2,670.48"
2020/10/29,"2,699.92"
2020/10/30,"2,655.86"
2020/11/2,"2,708.39"
2020/11/3,"2,744.31"
2020/11/4,"2,750.55"
2020/11/5,"2,787.88"
2020/11/6,"2,733.07"
2020/11/9,"2,814.00"
2020/11/10,"2,773.22"
2020/11/11,"2,681.52"
2020/11/12,"2,700.51"
2020/11/13,"2,706.81"
2020/11/16,"2,712.41"
2020/11/17,"2,658.09"
2020/11/18,"2,620.67"
2020/11/19,"2,645.16"
2020/11/20,"2,667.09"
2020/11/23,"2,686.36"
2020/11/24,"2,674.80"
2020/11/25,"2,615.53"
2020/11/26,"2,609.39"
2020/11/27,"2,618.99"
2020/11/30,"2,631.89"
2020/12/1,"2,698.44"
2020/12/2,"2,682.97"
2020/12/3,"2,712.52"
2020/12/4,"2,730.84"
2020/12/7,"2,726.48"
2020/12/8,"2,746.28"
2020/12/9,"2,697.83"
2020/12/10,"2,718.55"
2020/12/11,"2,687.78"
2020/12/14,"2,726.60"
2020/12/15,"2,758.85"
2020/12/16,"2,760.64"
2020/12/17,"2,785.62"
2020/12/18,"2,780.73"
2020/12/21,"2,882.44"
2020/12/22,"2,811.75"
2020/12/23,"2,842.97"
2020/12/24,"2,820.75"
2020/12/25,"2,840.80"
2020/12/28,"2,842.81"
2020/12/29,"2,813.00"
2020/12/30,"2,900.54"
2020/12/31,"2,966.26"
2021/1/4,"3,078.11"
2021/1/5,"3,097.98"
2021/1/6,"3,115.09"
2021/1/7,"3,162.40"
2021/1/8,"3,150.78"
2021/1/11,"3,092.86"
2021/1/12,"3,180.35"
2021/1/13,"3,130.30"
2021/1/14,"3,089.18"
2021/1/15,"3,089.94"
2021/1/18,"3,149.20"
2021/1/19,"3,084.49"
2021/1/20,"3,204.93"
2021/1/21,"3,283.72"
2021/1/22,"3,358.24"
2021/1/25,"3,355.24"
2021/1/26,"3,258.36"
2021/1/27,"3,281.03"
2021/1/28,"3,161.86"
2021/1/29,"3,128.86"
2021/2/1,"3,159.99"
2021/2/2,"3,228.70"
2021/2/3,"3,223.77"
2021/2/4,"3,200.55"
2021/2/5,"3,193.71"
2021/2/8,"3,278.06"
2021/2/9,"3,334.24"
2021/2/10,"3,413.81"
2021/2/18,"3,320.14"
2021/2/19,"3,285.53"
2021/2/22,"3,138.67"
2021/2/23,"3,112.36"
2021/2/24,"3,007.46"
2021/2/25,"2,977.18"
2021/2/26,"2,914.11"
2021/3/1,"2,994.75"
2021/3/2,"2,966.89"
2021/3/3,"2,997.75"
2021/3/4,"2,851.87"
2021/3/5,"2,871.97"
2021/3/8,"2,728.84"
2021/3/9,"2,633.45"
2021/3/10,"2,676.70"
2021/3/11,"2,746.58"
2021/3/12,"2,756.81"
2021/3/15,"2,644.01"
2021/3/16,"2,672.12"
2021/3/17,"2,704.14"
2021/3/18,"2,748.73"
2021/3/19,"2,671.52"
2021/3/22,"2,698.26"
2021/3/23,"2,668.08"
2021/3/24,"2,634.61"
2021/3/25,"2,656.00"
2021/3/26,"2,745.40"
2021/3/29,"2,733.96"
2021/3/30,"2,771.32"
2021/3/31,"2,758.50"
2021/4/1,"2,815.41"
2021/4/2,"2,852.23"
2021/4/6,"2,831.60"
2021/4/7,"2,807.20"
2021/4/8,"2,826.99"
2021/4/9,"2,783.33"
2021/4/12,"2,719.95"
2021/4/13,"2,742.85"
2021/4/14,"2,804.41"
2021/4/15,"2,790.64"
2021/4/16,"2,783.37"
2021/4/19,"2,898.73"
2021/4/20,"2,896.11"
2021/4/21,"2,916.97"
2021/4/22,"2,939.39"
2021/4/23,"2,994.49"
2021/4/26,"2,969.40"
2021/4/27,"2,986.03"
2021/4/28,"3,050.58"
2021/4/29,"3,051.42"
2021/4/30,"3,091.40"
2021/5/6,"3,014.81"
2021/5/7,"2,910.41"
2021/5/10,"2,921.72"
2021/5/11,"2,921.34"
2021/5/12,"2,960.36"
2021/5/13,"2,943.62"
2021/5/14,"3,033.81"
2021/5/17,"3,112.74"
2021/5/18,"3,090.12"
2021/5/19,"3,114.72"
2021/5/20,"3,143.62"
2021/5/21,"3,113.26"
2021/5/24,"3,139.69"
2021/5/25,"3,227.36"
2021/5/26,"3,196.85"
2021/5/27,"3,226.11"
2021/5/28,"3,232.29"
2021/5/31,"3,309.07"
2021/6/1,"3,300.16"
2021/6/2,"3,243.02"
2021/6/3,"3,201.78"
2021/6/4,"3,242.61"
2021/6/7,"3,228.24"
2021/6/8,"3,208.57"
2021/6/9,"3,207.63"
2021/6/10,"3,285.51"
2021/6/11,"3,298.50"
2021/6/15,"3,262.19"
2021/6/16,"3,125.70"
2021/6/17,"3,188.59"
2021/6/18,"3,239.23"
2021/6/21,"3,270.58"
2021/6/22,"3,281.99"
2021/6/23,"3,318.95"
2021/6/24,"3,279.16"
2021/6/25,"3,347.70"
2021/6/28,"3,412.86"
2021/6/29,"3,406.24"
2021/6/30,"3,477.18"
2021/7/1,"3,455.36"
2021/7/2,"3,333.90"
2021/7/5,"3,352.12"
2021/7/6,"3,291.99"
2021/7/7,"3,409.59"
2021/7/8,"3,432.96"
2021/7/9,"3,409.31"
2021/7/12,"3,534.76"
2021/7/13,"3,514.98"
2021/7/14,"3,488.63"
2021/7/15,"3,537.39"
2021/7/16,"3,432.65"
2021/7/19,"3,449.53"
2021/7/20,"3,463.79"
2021/7/21,"3,560.05"
2021/7/22,"3,544.44"
2021/7/23,"3,469.87"
2021/7/26,"3,371.23"
2021/7/27,"3,232.84"
2021/7/28,"3,284.92"
2021/7/29,"3,459.72"
2021/7/30,"3,440.18"
2021/8/2,"3,493.36"
2021/8/3,"3,477.23"
2021/8/4,"3,563.13"
2021/8/5,"3,532.50"
2021/8/6,"3,490.90"
2021/8/9,"3,456.75"
2021/8/10,"3,468.67"
2021/8/11,"3,437.06"
2021/8/12,"3,386.43"
2021/8/13,"3,345.13"
2021/8/16,"3,301.39"
2021/8/17,"3,224.15"
2021/8/18,"3,248.37"
2021/8/19,"3,278.36"
2021/8/20,"3,192.90"
2021/8/23,"3,293.77"
2021/8/24,"3,330.58"
2021/8/25,"3,348.66"
2021/8/26,"3,264.45"
2021/8/27,"3,257.07"
2021/8/30,"3,271.80"
2021/8/31,"3,214.12"
2021/9/1,"3,186.85"
2021/9/2,"3,138.80"
2021/9/3,"3,102.14"
2021/9/6,"3,228.09"
2021/9/7,"3,251.49"
2021/9/8,"3,219.95"
2021/9/9,"3,221.94"
2021/9/10,"3,232.01"
2021/9/13,"3,194.27"
2021/9/14,"3,236.55"
2021/9/15,"3,200.40"
2021/9/16,"3,128.84"
2021/9/17,"3,193.26"
2021/9/22,"3,164.33"
2021/9/23,"3,182.47"
2021/9/24,"3,207.82"
2021/9/27,"3,231.58"
2021/9/28,"3,211.45"
2021/9/29,"3,175.15"
2021/9/30,"3,244.65"
2021/10/8,"3,243.20"
2021/10/11,"3,196.19"
2021/10/12,"3,138.26"
2021/10/13,"3,210.16"
2021/10/14,"3,215.74"
2021/10/15,"3,276.32"
2021/10/18,"3,276.48"
2021/10/19,"3,297.29"
2021/10/20,"3,285.12"
2021/10/21,"3,279.49"
2021/10/22,"3,284.91"
2021/10/25,"3,338.62"
2021/10/26,"3,327.54"
2021/10/27,"3,308.96"
2021/10/28,"3,278.36"
2021/10/29,"3,350.67"
2021/11/1,"3,331.91"
2021/11/2,"3,339.60"
2021/11/3,"3,327.09"
2021/11/4,"3,362.25"
2021/11/5,"3,352.75"
2021/11/8,"3,380.29"
2021/11/9,"3,409.94"
2021/11/10,"3,399.66"
2021/11/11,"3,433.24"
2021/11/12,"3,430.14"
2021/11/15,"3,401.87"
2021/11/16,"3,393.71"
2021/11/17,"3,421.33"
2021/11/18,"3,383.91"
2021/11/19,"3,418.96"
2021/11/22,"3,505.73"
2021/11/23,"3,492.77"
2021/11/24,"3,478.66"
2021/11/25,"3,474.45"
2021/11/26,"3,468.87"
2021/11/29,"3,503.41"
2021/11/30,"3,495.59"
2021/12/1,"3,473.37"
2021/12/2,"3,466.91"
2021/12/3,"3,478.67"
2021/12/6,"3,405.93"
2021/12/7,"3,368.78"
2021/12/8,"3,424.70"
2021/12/9,"3,459.32"
2021/12/10,"3,466.80"
2021/12/13,"3,496.96"
2021/12/14,"3,495.06"
2021/12/15,"3,464.76"
2021/12/16,"3,490.45"
2021/12/17,"3,434.34"
2021/12/20,"3,332.61"
2021/12/21,"3,350.43"
2021/12/22,"3,368.70"
2021/12/23,"3,373.70"
2021/12/24,"3,297.11"
2021/12/27,"3,293.81"
2021/12/28,"3,328.56"
2021/12/29,"3,281.90"
2021/12/30,"3,322.79"
2021/12/31,"3,322.67"
2022/1/4,"3,250.16"
2022/1/5,"3,161.51"
2022/1/6,"3,127.48"
2022/1/7,"3,096.88"
2022/1/10,"3,095.69"
2022/1/11,"3,056.15"
2022/1/12,"3,136.69"
2022/1/13,"3,083.14"
2022/1/14,"3,119.41"
2022/1/17,"3,170.41"
2022/1/18,"3,144.33"
2022/1/19,"3,075.98"
2022/1/20,"3,065.99"
2022/1/21,"3,034.68"
2022/1/24,"3,056.43"
2022/1/25,"2,974.96"
2022/1/26,"3,004.41"
2022/1/27,"2,906.76"
2022/1/28,"2,908.94"
2022/2/7,"2,917.86"
2022/2/8,"2,846.48"
2022/2/9,"2,883.60"
2022/2/10,"2,826.52"
2022/2/11,"2,746.38"
2022/2/14,"2,732.01"
2022/2/15,"2,816.44"
2022/2/16,"2,818.40"
2022/2/17,"2,839.83"
2022/2/18,"2,826.81"
2022/2/21,"2,804.60"
2022/2/22,"2,765.91"
2022/2/23,"2,843.87"
2022/2/24,"2,783.90"
2022/2/25,"2,855.80"
2022/2/28,"2,881.31"
2022/3/1,"2,885.79"
2022/3/2,"2,834.64"
2022/3/3,"2,791.95"
2022/3/4,"2,748.64"
2022/3/7,"2,630.37"
2022/3/8,"2,582.99"
2022/3/9,"2,566.72"
2022/3/10,"2,635.19"
2022/3/11,"2,665.46"
2022/3/14,"2,570.45"
2022/3/15,"2,504.78"
2022/3/16,"2,635.08"
2022/3/17,"2,710.73"
2022/3/18,"2,713.79"
2022/3/21,"2,726.18"
2022/3/22,"2,688.23"
2022/3/23,"2,715.95"
2022/3/24,"2,706.21"
2022/3/25,"2,637.94"
2022/3/28,"2,594.13"
2022/3/29,"2,592.67"
2022/3/30,"2,696.83"
2022/3/31,"2,659.49"
2022/4/1,"2,666.97"
2022/4/6,"2,633.91"
2022/4/7,"2,578.53"
2022/4/8,"2,569.91"
2022/4/11,"2,462.04"
2022/4/12,"2,523.69"
2022/4/13,"2,466.84"
2022/4/14,"2,466.29"
2022/4/15,"2,460.36"
2022/4/18,"2,487.77"
2022/4/19,"2,453.55"
2022/4/20,"2,363.65"
2022/4/21,"2,312.46"
2022/4/22,"2,296.60"
2022/4/25,"2,169.00"
2022/4/26,"2,150.51"
2022/4/27,"2,269.17"
2022/4/28,"2,227.65"
2022/4/29,"2,319.14"
2022/5/5,"2,288.40"
2022/5/6,"2,244.97"
2022/5/9,"2,228.07"
2022/5/10,"2,276.35"
2022/5/11,"2,346.15"
2022/5/12,"2,351.27"
2022/5/13,"2,358.16"
2022/5/16,"2,331.23"
2022/5/17,"2,369.09"
2022/5/18,"2,365.38"
2022/5/19,"2,377.13"
2022/5/20,"2,417.35"
2022/5/23,"2,410.12"
2022/5/24,"2,318.07"
2022/5/25,"2,325.60"
2022/5/26,"2,321.13"
2022/5/27,"2,322.48"
2022/5/30,"2,350.38"
2022/5/31,"2,405.08"
2022/6/1,"2,428.96"
2022/6/2,"2,458.26"
2022/6/6,"2,554.66"
2022/6/7,"2,554.63"
2022/6/8,"2,576.34"
2022/6/9,"2,500.21"
2022/6/10,"2,556.47"
2022/6/13,"2,546.49"
2022/6/14,"2,548.31"
2022/6/15,"2,575.09"
2022/6/16,"2,585.47"
2022/6/17,"2,657.21"
2022/6/20,"2,710.14"
2022/6/21,"2,692.98"
2022/6/22,"2,677.29"
2022/6/23,"2,760.10"
2022/6/24,"2,824.44"
2022/6/27,"2,830.60"
2022/6/28,"2,840.42"
2022/6/29,"2,768.61"
2022/6/30,"2,810.60"
2022/7/1,"2,781.94"
2022/7/4,"2,834.69"
2022/7/5,"2,825.13"
2022/7/6,"2,802.72"
2022/7/7,"2,849.71"
2022/7/8,"2,817.64"
2022/7/11,"2,767.46"
2022/7/12,"2,702.69"
2022/7/13,"2,746.86"
2022/7/14,"2,819.13"
2022/7/15,"2,760.50"
2022/7/18,"2,800.36"
2022/7/19,"2,750.87"
2022/7/20,"2,765.16"
